,sign,glyph
854,TI,5804b41c-89e7-46e6-8b70-9389d4e2a236.png
5165,MEŠ,9faa03da-cacc-4d74-8b6d-a0f966986124.png
607,MU,d60cec5e-b854-4e52-b1f4-00537dd37de0.png
3666,ŠU,941e0a0f-8165-4b88-9765-4127988753f9.png
2171,DU,9dfbf1c7-5d23-4437-b696-b9b570d455d2.png
6323,KU,36e9227a-8c5d-4be2-ac36-59f7d83ea5db.png
613,MU,a25ca881-02dd-4c34-8662-2501be6d8941.png
2345,BI,b50efd2e-7604-4602-81bc-5a02a7c8acd8.png
5729,A,97832718-087c-4b95-81fa-7ec0f87113a3.png
3294,ID,BRM211_MLC2111obvc_11.png
2174,DU,90087ea8-3185-40c9-abbf-7a54b76ea352.png
1106,RI,9d0e0334-fbae-4cbd-857d-e3e590febc83.png
4765,DI,2849675b-db3a-4747-bb01-156fbd6dde94.png
2832,Ú,45c1d1ae-5ff2-4da4-9e5c-372a75d325e0.png
5228,MEŠ,d84fd6d0-ea3b-4647-a8bc-f44097782ece.png
2400,BI,05469fdf-bd5c-4dfa-ae46-224c1a9bcb92.png
3515,MA,4ac05c3f-caf9-401d-8999-a3a407670832.png
4860,KI,a8fb9568-cc50-44b3-b40d-c88457ad4fba.png
2870,Ú,19c8aa8b-dd68-430a-89e4-8c3cf75b433e.png
3500,MA,3bd4a738-0627-494d-b235-f5bef399446a.png
1180,GI,35820fbc-20f5-48e9-8744-ba6fd6daa437.png
3027,BIT,01a82fdb-9396-49cf-a057-a5ef5fc8d51e.png
5465,LA,77f79555-7ae8-4858-a797-f77014630429.png
449,TU,57836316-c1ad-4017-b947-7f9bb880fa00.png
569,MU,319c6d8e-3dd6-41f0-aa12-31638bd271c0.png
4235,HE,9756fe1c-9f4c-4012-85a9-f98838735145.png
4662,ŠI,ebc0f1c1-bafd-4961-a9f2-270371d3f8fa.png
2162,DU,3581b2ad-640f-4c9b-b163-d9b3acbaae8b.png
2676,E,7d8b5c6f-cbfd-48b5-adf6-248c4907863b.png
3731,KUR,9105e25f-302b-4acf-871a-53f451acf7e3.png
4884,KI,c024c98c-2097-4981-8745-b517d572ed82.png
4983,DIN,2778923f-f0db-4bee-8265-5b6428d98a76.png
3669,ŠU,4e158dcc-799d-44fc-8850-5e0cc1d481fa.png
132,SU,02c68a55-4644-403d-89b4-7afbd4632b08.png
1624,TA,0495e866-11d7-4dcc-89fa-32e9e8946892.png
437,TU,a8b7ac70-f3a4-4210-9f88-2c9adc3f429e.png
5405,ŠÚ,fbbf1b03-be84-4be6-bdde-6af1580d0ca9.png
3881,BU,d21ba3a1-5c03-485d-a741-d5e4df8082f8.png
3715,KUR,ff7574d4-60ea-413e-88fd-66ff800198fc.png
2981,KAL,3a911499-37fa-4fc9-9d40-ea39a6c1f653.png
1620,TA,BRM213_MLC2113obv_20.png
6338,KU,0b1bd67c-2dc9-4468-9fc0-6c3a62b138f1.png
5330,LU,555746db-1b13-48aa-ac06-04b620f85e6c.png
5445,ŠÚ,f35b4fae-5ca7-4824-9996-858553d01728.png
5887,ŠÁ,8253a827-2024-4b46-a864-f9361a1c12ed.png
3745,KUR,63478f47-c9ae-424c-a8f7-ad6965a210f3.png
6393,NI,bf2107ea-e802-43e3-9a7a-44051bdf4170.png
6437,NI,ee5d444a-ed11-4c71-802b-492f17e32913.png
1745,I,88caf932-8db0-4b2f-a6c5-bf59179d6bba.png
2398,BI,467e2159-1723-4fc1-b140-b962c1ae2de0.png
2671,E,3779bd9a-4732-44f8-84bf-08890a23cda8.png
4985,DIN,535dfe8f-b644-4733-94df-2717964ef522.png
5714,A,0b23452c-0066-4802-9f9f-f8f1cb609b2c.png
6337,KU,9e144250-be7f-4b94-9c60-e4a8426d7616.png
394,ITU,78ac57f8-6d4d-4702-abfe-161b2719977c.png
5160,MEŠ,BRM246_MLC2146rev_5.png
2897,Ú,2b090af9-eb7a-4560-9382-76b5e8b7404a.png
3054,BIT,28d35a1d-0106-42ea-827e-59d10844c38a.png
293,KA,c645d879-00ec-4368-bf0f-441a47de1d3f.png
4660,ŠI,c84615b5-1cbf-471d-8f68-aa9502c79827.png
160,SU,d9da0cad-ec60-4791-b7b2-31beb0aa4b29.png
2894,Ú,BRM215_MLC2115obv_3.png
4589,ŠI,27e1204d-48ce-41a8-a5ff-bc08c9e248e2.png
5481,LA,816fa649-263a-4df8-a0a3-cfdafbfb89ea.png
1726,I,4c62f5bc-e950-4462-9f7d-8285e0feb5d8.png
1096,RI,e7f79d55-bb5b-4296-85d8-1b6a791af40a.png
3306,ID,77e6a351-1fe6-4831-91a4-ff3f5f4ee62c.png
2655,E,e98178b8-88ee-4567-acea-ce79f9ca03fc.png
709,RU,9152dc99-cec9-445c-abf8-1b9390de49a7.png
4726,DI,5fd07ef6-05d8-43c7-92c4-1b150f230966.png
2885,Ú,47420b34-55a7-4777-8e41-c5e7f1ee54f7.png
397,ITU,c5c15a61-d401-4847-83ce-4c21d8a39bf6.png
3280,ID,95f13640-4e63-43fc-b620-6b881e9ab07f.png
4651,ŠI,4a2e9c25-8ea8-486b-82a0-8a1271114084.png
5387,ŠÚ,19662aed-a23b-44dc-bb27-842a479c2167.png
890,TI,5d0c5fa0-6fa1-4dc9-b64f-0f65bddca300.png
4821,KI,4966c7cb-8ae6-47e4-be6d-abfccc3de450.png
6321,KU,bb772358-557d-471a-8ded-745c1f2e9e47.png
1102,RI,5d7f3190-88d1-44de-abb9-1269d17f4a03.png
604,MU,5b1ad5ba-2b69-4e55-a26c-2caed1de46a7.png
6388,NI,8bc20118-e844-4034-94bb-d806e7956d85.png
4011,UD,b401cbe5-a5ae-4393-b950-1ac943cd9dca.png
1201,GI,7a6a0ecc-25ee-49d2-9c4b-3d04d416d9b1.png
303,KA,cbdc4e55-91d9-4dd0-b9f8-1fd6c872d97e.png
696,RU,63cd1ea4-3c99-4477-b5bf-789ecd3cadab.png
1205,GI,0e798ba9-cad5-49bd-bb62-175237e3790c.png
3767,ŠE,c45b0e2d-302f-49e3-8a3b-1325df1fb6d7.png
3750,KUR,80548cdc-e3e7-47a0-9f29-f842154b801c.png
2163,DU,bb6ce298-f7f6-4629-b2c3-dd5ca11ba66d.png
5511,LA,03d191ca-df14-472f-8628-d25f164cb369.png
3650,ŠU,c6fcce58-a1fb-46d9-921b-1dfd8a4f6bcb.png
5462,LA,8d188f1f-e9e2-4e6b-9719-0d5c168dfba2.png
5408,ŠÚ,42ddbfe5-5492-4851-8c45-926036eab751.png
3852,BU,9e63c065-0788-4113-912b-aa8e90a2039e.png
6377,NI,YOS2037_NCBT1956obva_3.png
159,SU,37ca63d3-f35d-4599-84d3-d9d9db16292d.png
5179,MEŠ,2ceeec35-1afa-436f-b209-77458543ce97.png
2864,Ú,bb671fb8-d20c-4944-b1c0-2d44273924b9.png
5903,ŠÁ,2d26ae8a-1662-46f3-a005-272183bc9677.png
4870,KI,BRM213_MLC2113obv_11.png
3152,LÚ,653a22e7-e4f1-4b48-8fd2-aa56289fb02f.png
3378,DA,702d1a25-e939-4c7a-8d46-bb5d4eab3554.png
591,MU,b5a971b7-6807-42a7-8d3d-ec869c2958c7.png
357,ITU,de5511de-ee0a-48ae-bcd2-e2071870f97f.png
2369,BI,e63bcfee-9049-4445-bd86-568a0f04e0ae.png
292,KA,9007bda5-731b-4e52-875c-2aacb1cb9f9f.png
3878,BU,a6393c15-ecdc-4cd1-aa39-40e1e17f54e0.png
1222,GI,86c6ac76-39df-4d2b-ac21-1e3c5d6dc6fd.png
161,SU,56ffaf57-4419-4865-93e3-3d7b4ccb960c.png
4214,HE,90d6d724-967d-4191-bc76-014943c9cf95.png
3373,DA,3cbba80e-81c1-4825-8192-c91f2521aad4.png
3513,MA,4438c10b-4247-4710-814a-6208b660c91e.png
580,MU,BRM240_MLC2140revc_5.png
2699,E,0b18a460-329a-4207-ae2c-23921bfea9aa.png
406,ITU,6c8a7af0-1243-4509-9c15-6028c7a4fe8a.png
6433,NI,8ff23037-ccfe-4e0b-9e73-6fc75de0079c.png
3883,BU,6c975fae-00a4-4167-9c8b-ad5a72565906.png
3071,BIT,6f230f49-a5f0-4af9-ba82-d6432a4d1979.png
4252,HE,9eebdc1b-3eab-405b-85aa-59c12643365d.png
2698,E,4632fce7-562e-412f-b494-7038e47250e4.png
581,MU,BRM246_MLC2146obv_1.png
707,RU,0062220e-81fe-4e5b-a53a-edf1c7c1aa89.png
1758,I,912f2f6a-7d17-4f64-a67c-0ae6a804b433.png
3782,ŠE,d061be15-9452-4c8c-87fd-28908d9b039c.png
3489,MA,e8c1c301-1f3b-47bf-ac8f-b1f1f7735c7c.png
4861,KI,7aac707e-fa0d-405f-aa3a-6f598abb4d54.png
40,BA,56fa251e-ef80-4562-870d-b9ea6f7ee1a0.png
4218,HE,77917ddc-dc51-463b-9106-0781f486caca.png
3714,KUR,738959de-83c9-4162-979c-e4b8f605cc10.png
3619,ŠU,8c748c51-864f-401b-bfff-e196b3a05847.png
1663,TA,11d53d7d-3493-4040-b93b-0a82c9393231.png
4608,ŠI,dee2da2c-c1f3-41b4-a7b3-c269866fe8f5.png
2968,KAL,cc9f01ef-017c-48e8-904a-1e52e9a11fcd.png
626,MU,e2ed4941-318f-467d-9c0b-16b002c136d5.png
3178,LÚ,9a24f553-1458-4d23-acee-9aea578d36d9.png
860,TI,e7509420-1801-49af-bc61-7c26e230ba96.png
2204,DU,6d5b65e3-206c-4d20-90cb-320a02ba01bb.png
352,ITU,3ef1a44e-f136-400f-b482-4931792df369.png
3366,DA,de6c5aff-cf36-412e-87c5-060dcdc05769.png
3183,LÚ,0a85b4a5-fbdc-4765-ad16-99263ca68f88.png
289,KA,2af7de17-0d22-46c3-9e40-af935d958774.png
1091,RI,f253222c-a34d-4f65-b337-f4c5fbdf08dc.png
1735,I,1d55c278-e3ce-4220-9634-de7108315eb2.png
5240,MEŠ,83a1d649-1768-4940-b410-c153f7dc7c08.png
1115,RI,c81deb8f-ebf2-4eec-8d71-ce4b5d797ac5.png
5319,LU,230e7a97-a5c7-4517-a979-a3ea7e8517ba.png
6334,KU,5e36b779-b282-4b8e-a215-c6a55867ae67.png
4652,ŠI,e4f9f929-bb2b-41f3-929b-d52bdfaa3568.png
3772,ŠE,f5d059b4-12d7-458f-b114-b70eda87debf.png
60,BA,43f6b226-dc84-4613-bea5-7276709bb938.png
5915,ŠÁ,1ac1ee46-e825-4923-b745-a5b7e1cc242d.png
2194,DU,3de2af1d-64b7-4102-b2b2-2b632933559d.png
1625,TA,7b9ba274-9d0b-48a7-8e51-5ab137780e6b.png
3503,MA,6f799fa9-756c-41a7-9d78-31a3301a119f.png
5723,A,45d891ce-f45f-4008-b9c7-faccd3c8c5bd.png
432,TU,16d24916-8235-4b73-8694-0a7acf617e1a.png
1728,I,769078db-b925-4091-aeb5-c37f10481933.png
3051,BIT,YOS2024_NCBT1938obvb_5.png
1206,GI,caf12235-40ce-4b78-aa84-36b6e09c4660.png
3185,LÚ,91643632-3f45-4cd6-b715-c310266c9991.png
3729,KUR,4ba44249-da33-4adc-ab2c-5be800872e3a.png
3665,ŠU,a717d5da-fa98-41e6-9830-fbd1d550a438.png
3507,MA,6d0a28f0-6806-4dc8-9843-c8cf747d6786.png
2209,DU,00430629-c6fa-43b1-bb64-b7d7220d3d8c.png
5923,ŠÁ,1948ccd1-5dbb-4107-860f-f3916ef15934.png
4057,UD,BRM211_MLC2111rev_2.png
3310,ID,40b8cc1d-a35d-4900-a9c5-596149528ae6.png
157,SU,BRM213_MLC2113obv_16.png
5743,A,44214bff-ef68-4669-b189-9fb2056fdd13.png
31,BA,7ac7f2ed-10b8-441b-9ddf-d175f9fd8db8.png
3822,BU,7f4a63a3-ce00-453b-9c6e-d7735101bd53.png
4028,UD,6743861b-cb0c-43ce-b694-09ec3bf3acd0.png
2355,BI,67d4d2b9-c877-449a-8ee5-4fda667bbd10.png
5139,MEŠ,8a903328-98c6-49e0-8374-5f1230233eb4.png
3092,RA,232e1c8b-07fc-47ac-a33a-d080c2c918fe.png
2674,E,20e2f932-9c9e-43be-9d83-0188af3e96f6.png
6103,NU,34fff5be-4422-45a5-a375-018ea942e896.png
2818,Ú,6d6b6b11-e179-4e05-abaf-3a700687b584.png
2961,KAL,302fc3f6-ee94-4380-8127-19758ca326be.png
1129,RI,a5e5268f-9efe-4631-893f-ee7aea356c69.png
5705,A,b2f73c5f-585c-4214-8cd8-cd58bd784eee.png
6068,NU,d7be708b-9510-41fc-b3b2-f28c415921a0.png
6313,KU,43a821ef-c93d-4274-9a7d-1017e097b175.png
2984,KAL,9ca5c8c9-5bb5-4e03-8b23-49af8bd1b90f.png
355,ITU,94e8445c-897a-4436-b624-502205ae948b.png
6357,KU,7bda55d9-21b0-4ed1-be5f-ddef0c1f5701.png
3384,DA,8927f6cd-fabc-4907-abaa-3c258bdf1482.png
5395,ŠÚ,b88ffee3-0338-4b37-bd81-0cf7329ba2ee.png
34,BA,d5755336-3444-4680-aada-b8aefae8775e.png
2675,E,71090f67-d677-4888-95d2-33d8057583f1.png
5902,ŠÁ,e46596d2-368c-44c6-a56f-16d66a223246.png
703,RU,4c19cfdb-202e-4e5c-a798-d3ea23e27b08.png
3817,BU,fdc2b066-2c9f-441a-abd3-a83fdf38e6d6.png
959,BAR,6d1c3ba5-2e10-44d1-a026-d3761aa82d53.png
4065,UD,e8121303-7aa8-4b46-9ec7-7f57fe6a355d.png
374,ITU,c2d35550-2550-4309-8c51-ccd3d4164905.png
5488,LA,cd8725d5-c4a7-4f52-a2ec-5388bc001b90.png
3175,LÚ,d02a3b73-9ab8-4828-ab3e-e6739bd03379.png
3780,ŠE,dc3346b1-0c6e-4fe0-ba56-9d986b27dba2.png
4646,ŠI,6265a7ba-b839-4ef7-b6ca-813311e0ab85.png
3617,ŠU,0b23b03b-cd30-4f20-be92-78b279d43bf7.png
2193,DU,37532fb6-08cb-4541-8568-fb490aa05862.png
3806,ŠE,269a1bcd-3cc6-4747-bda4-f9414840c64f.png
123,SU,2e904552-f425-4a0f-ad91-48288f3f6e77.png
5894,ŠÁ,68045e53-fc01-46e3-a1bc-5608254a9515.png
6399,NI,d6fecb03-192b-4e63-9729-9e0e07553706.png
3764,ŠE,834e84fa-8ab8-4d99-8767-10be8d9e282d.png
6378,NI,3f8cf265-f33b-47f2-9a9d-cc9cd565fa55.png
3462,MA,6808c6dc-1286-412b-8209-aa4fc0b9365e.png
5230,MEŠ,0326af28-239c-4191-adcd-a3652d577c70.png
5149,MEŠ,45632532-cee3-4ada-8fcb-4267e5d57838.png
4017,UD,c04f930c-ce92-4f11-be7d-9e6d6c156399.png
670,RU,3e111c90-83af-4e0d-8f96-6dd812889932.png
3678,ŠU,9123333e-10ca-45d4-ac73-d29a3445d124.png
919,BAR,b2d5012d-98d0-46cd-85e0-7e9c90ff1596.png
4992,DIN,BRM246_MLC2146rev_8.png
3668,ŠU,be825779-8517-41cb-b9e9-f0ca831a0be8.png
5710,A,27436231-b816-4720-bc06-85b0aa5eecb9.png
4213,HE,05737d03-a0ed-43aa-ac79-0d371d35563e.png
563,MU,389fd0fc-f5c0-4ecf-b393-00b75ebaace6.png
2887,Ú,2afae539-9d71-4244-808c-67aaa773ea81.png
3860,BU,dc25aeb4-9443-4ed6-846d-8fb73fe5a297.png
956,BAR,f2c1ea1c-3a39-476b-b362-2b60ebc2d151.png
5392,ŠÚ,34de109d-1708-4418-9026-53fb2c5b29e8.png
4200,HE,dd3e0dda-d091-4ad2-a752-99520b66462a.png
477,TU,7d4cae6e-681d-497b-b349-ffecd1d3776a.png
4869,KI,7b950c1d-0da7-4df8-bda5-b4c8bb7f0918.png
5717,A,9beec097-d79a-4962-8391-be26d4797e4f.png
6400,NI,a6b2158c-ca91-46a5-b3c6-50f46033f58f.png
2987,KAL,b8ba37dd-084b-4c31-8228-9e19ad852732.png
2660,E,e1351862-88e0-4141-af34-0a70f87e8770.png
3192,LÚ,1a9e71ac-b156-4fc6-a39b-f1ef637393c1.png
3799,ŠE,a2a7d19d-a114-4a4e-9824-317494d31d73.png
5301,LU,f5fc2e37-00c5-4d78-ab01-cb93f7e6a322.png
3792,ŠE,ea5833f3-a059-4259-b6c5-f16a6ebbfbb0.png
350,ITU,d4fc00aa-20c5-48d3-8beb-e17c9fba4b7b.png
3790,ŠE,89c26434-456b-444a-9ef8-bd1c814d1fb7.png
5296,LU,91d27eea-3230-4dc6-a94f-74ce00fc9702.png
4737,DI,6949cfb7-58a4-4cca-b157-2c30e77a26fd.png
1163,RI,5bc5e40b-1bda-469e-a9f5-01d4a8b7a942.png
5725,A,7e7c300c-70db-4800-8f43-c778929f31a5.png
137,SU,6941b9f8-1c78-4697-9720-2f008629f5d7.png
868,TI,973208b2-5075-4244-916a-d181b9a86ec8.png
4906,KI,5681c1e6-8738-4c4c-af67-f6ad25c5900f.png
413,ITU,f8a87cef-a08e-4fac-8d49-3f1fb2d4e8b6.png
3854,BU,513a11d3-5e4e-4e7d-a1e9-7b456fb04241.png
4600,ŠI,01c3dba8-7371-4cda-8c0d-908f56f0cc89.png
33,BA,74137d90-b845-4080-b302-6faaaf1e5208.png
618,MU,5ba61f30-6f03-4bbe-8dea-a689ba54748b.png
300,KA,e629a325-4139-4c85-909e-9ff9378bb363.png
2164,DU,82d6a80b-b418-4593-9a12-d57bd54191a3.png
4628,ŠI,d7747e86-61ca-48ac-8594-ac1a98ed08fe.png
5354,LU,78049c29-f7e6-4fd5-ad94-63abf01d21e3.png
3803,ŠE,cbc5dcbc-ad15-4af8-b1df-91c72a719d07.png
5241,MEŠ,52320aeb-f584-43e3-9dbf-b6e0ee32e515.png
3835,BU,e6e7c4dd-c692-45d3-95e7-e97b057d2baf.png
6431,NI,5dbf7475-e91b-4819-97a4-ad2009bf0a25.png
3386,DA,47c0a95c-cdc9-4441-b6fb-7b986ac47ebd.png
2200,DU,6422bc8b-13da-4060-9e2c-d437f19e3fb2.png
3805,ŠE,22dad152-7833-41b7-8e6e-be0f5eae34e3.png
4599,ŠI,6050d0a2-d1d2-4c5d-8f45-16f41cc67fba.png
3363,DA,68a08aa1-ba02-4c8e-84d4-978b3ce1e7d2.png
3330,ID,69fb7760-5d7c-40f6-80dc-9d96bb3bdbae.png
4223,HE,f56ff08e-73ee-4b5b-8dd7-0d0b17e10aac.png
345,ITU,9ea1d894-685e-4285-9264-b6205e05b28e.png
3093,RA,f391f5dd-4418-4a04-9b20-561ea1048fee.png
3681,ŠU,1310f9a2-2f62-41cc-a76f-8e0513650a56.png
6351,KU,62b56320-7bfd-474d-ba6c-752125f307e4.png
4921,KI,05cd27e2-490e-4476-abda-16bc0ce0ac7c.png
2155,DU,b01a8045-4c3c-472f-90ab-890aab0a3407.png
3859,BU,4812e709-d0a3-4691-bb10-bb31e0ba9415.png
3112,RA,1dd864a3-7128-4ec6-a090-0a536106ae2d.png
138,SU,15074300-4244-4d45-90e6-6760363b9f63.png
4798,KI,dac5f792-4833-47ef-9a1b-eddca56a0b1e.png
4256,HE,2e5444bc-a7d2-40ab-8373-a6f709297ac9.png
6104,NU,a0197e7c-7dba-44f5-b672-487f1c227b03.png
377,ITU,dce5c0fc-f534-42e4-91ce-41acbd7e8ca0.png
665,RU,153ff15b-abf3-4dfd-857d-04bed380a818.png
1637,TA,7eb0dcc4-e75c-4b8d-a845-024d36bf197d.png
573,MU,ef0dc201-cdc4-4673-99ad-5ed3f1b076c4.png
147,SU,02afdf1b-17b7-4d22-86cb-cfdb2cc62a8f.png
884,TI,d65edb0f-3dde-4639-ae91-3de7a2b47d4c.png
64,BA,YOS2010_MLC2654obv_16.png
5411,ŠÚ,7c3ca23d-0efa-4057-a3e3-3f3859f679fb.png
2855,Ú,b8df48b3-7559-4a05-b9e1-904ab3b4aa09.png
2152,DU,a1025621-ccdc-413f-a1d3-ecd41a4dabf9.png
4772,DI,d71b80ef-8896-409e-8b4d-ba3cf4712fa7.png
6404,NI,1df2a08f-c07f-4920-80f5-f42689484e60.png
5207,MEŠ,ac2e4208-2522-4b75-aed5-feb39ad31bd4.png
2686,E,7805f727-4974-411c-9c22-bf0eb2106aff.png
958,BAR,0577fc63-2809-445f-8ed6-919cdf384534.png
4212,HE,686d3474-882c-49f4-9d2f-cce8fd61afd4.png
1165,RI,17dc40d0-f44a-473c-babd-f32353751cb8.png
3487,MA,5bea7d46-b7f2-42dd-886c-a8a867f71f74.png
1138,RI,289356c3-6753-461e-a242-907cd2fb0134.png
2852,Ú,c29f54bf-8c9d-4e9a-80e4-6b66561c45e5.png
4721,DI,a6d374cb-5771-4b5b-9d5b-a2cde6e959a2.png
3808,ŠE,8f819abd-d2dd-4f02-945d-dfd657cf0aae.png
5210,MEŠ,bd1481d2-73ed-4976-ba59-96feed2d92c4.png
2368,BI,4602a25a-59f9-4db4-8467-72204d48ab69.png
2996,KAL,43f63fb5-43c4-4cb7-bbec-363dec3f0a8e.png
4899,KI,4200e544-6c03-48ef-b768-7bf78ef45ae3.png
6350,KU,8cf85f91-7a45-424e-846d-88f82843137c.png
5434,ŠÚ,841813d1-8c8c-4791-8ad8-a28194a5818d.png
5194,MEŠ,7b619159-3851-4137-b54b-bb8e2c9a4c1f.png
6061,NU,e82c0067-053a-44b7-8418-2f4bfb3494db.png
4964,DIN,af8d2a2e-0dbf-4db6-82cc-1908ca4ea5e9.png
2662,E,cd2f9956-7c73-470c-abbb-eda41eef0c73.png
586,MU,46188bfd-0ee2-409d-9cb1-022a9cb6cc0f.png
3339,DA,7443dbaf-884f-4cd9-9ef8-588a30c609a0.png
445,TU,23a17352-a84c-48a3-9400-109fb4ce0c90.png
952,BAR,3fb92570-c580-4775-bcc8-c68c2735b356.png
5875,ŠÁ,3c439144-dfcd-49be-a047-5f4b6cd15e9f.png
5935,ŠÁ,d48b8a6f-b37b-4a83-bec5-0aa3c691394a.png
4034,UD,30525995-81da-4285-a8e5-4d13ad4e820b.png
2704,E,5a1f2d02-d5c6-4ad6-a4d2-e01daefacb79.png
2167,DU,cfde2e47-796b-47b3-a02e-4285efd8f5c1.png
3858,BU,94352961-ee9e-4a81-9362-9c0e8d710d6d.png
2995,KAL,d1f55daa-70cf-4dbd-8c37-c81971051071.png
2207,DU,1c6886c5-7520-4b8b-8b08-b9c95fc72b63.png
1210,GI,ea9e3457-57c4-4970-9dd2-26f4d4b82ff2.png
6417,NI,779b01eb-1283-4e39-8d9c-a186a693f9ac.png
6077,NU,ab3592ce-8612-485f-abdb-967b1731b975.png
4649,ŠI,2225560f-5cc0-46d4-a2bf-347f5ceeac81.png
2816,Ú,b81ed622-88da-44c7-8005-2fe9c1f30076.png
73,BA,37dc6689-dc7a-414c-b4f5-561f0b0bf8ea.png
3445,MA,4ab59250-9521-47ca-acc1-ca891af9c660.png
77,BA,a385d473-d180-452d-8f0e-39688a152eb1.png
5238,MEŠ,2d834928-d874-4472-86c1-d23b93c026fe.png
6392,NI,cdd69ce0-7fb7-4f0b-8b9a-88b029262271.png
3276,ID,3fe029a5-78ea-4451-989e-ec85db064953.png
2688,E,d12e2552-013a-4f61-be7e-3eac6a4104aa.png
1722,I,07cd6943-da2f-4d0d-a2fe-624da4612034.png
5410,ŠÚ,ea19a8cc-5e9b-429a-a4af-0ddb618ea187.png
4760,DI,fe6e827b-30c2-46a5-8c65-1b4438674f26.png
5346,LU,f19c1fe2-406f-4291-b057-736927e51f20.png
697,RU,5e127f3b-59c6-453f-9570-81ea1fe5050c.png
3653,ŠU,2681ff10-8608-480f-aa77-da89d5ebe040.png
4036,UD,b2cc2a20-6ab7-4df0-a133-21b7ffb4c2b5.png
5893,ŠÁ,54103ae6-bd15-478d-90d6-2bc03b5d6425.png
440,TU,122bb789-f444-404e-a9d4-ea05cf2d76dc.png
3774,ŠE,ad618970-e671-4116-932c-bed8f5a4e6b6.png
6347,KU,6609e20e-5c63-4a55-a08f-d54666ba50bb.png
4913,KI,2709f5a6-d98e-4821-9195-f7ad78447d0b.png
1226,GI,01b39b81-082c-4f8b-b067-d2ee6f7b38e3.png
1088,RI,e929f74b-2994-4316-934e-97245e5a89f5.png
5388,ŠÚ,f863610d-ffa0-40c9-b419-f62021a4e2a6.png
4033,UD,cd50e26d-53a1-45b2-88f7-d149a3f3a3b4.png
1182,GI,43fc9746-01b8-45d4-990e-f47278aad085.png
158,SU,b7d94996-bab7-4429-b00e-63b0120efa04.png
119,SU,71f0f820-c41f-45bb-914c-d4758b5a0776.png
1130,RI,f617a18f-897e-4d99-82b0-65dba3e086a2.png
6093,NU,a5b272ba-af5c-459a-93cd-81388fe12f05.png
400,ITU,834d8995-279c-48dd-ac77-cae21647929a.png
430,TU,b19d0c9f-9a43-4a67-bc52-96e4f31c598a.png
3372,DA,07005912-6d2e-46f9-a25e-fe9a96883ced.png
3440,MA,6a056e86-299c-4c9f-8c10-9722fe51fdfb.png
4604,ŠI,6ce7785f-af41-4056-87bd-480a40f2e770.png
434,TU,6fb46c8b-7991-4d1a-bc0b-da6f97caac77.png
6389,NI,fed76fc9-5d60-4a73-9840-0467c51c4516.png
3749,KUR,6d5cc49d-a0c1-4cb2-a08a-0ae7ee88c1b8.png
5422,ŠÚ,71742d45-0e2d-448a-8c8b-652b4ce0e840.png
286,KA,c6b1a151-e74c-49cc-8f8e-5e32a78750c5.png
1095,RI,feefd939-8844-4c0e-80e1-68da02d5d9d0.png
2401,BI,d6411654-300a-4453-b5d6-ca090ad8cba6.png
6083,NU,ffbcc405-d39b-47e3-b016-ce2eda9e4c37.png
4896,KI,3067d694-f94a-42a1-b4fe-ce49bdd62093.png
3379,DA,a0135edd-a2c3-40ea-9192-dc68bc45a84e.png
4951,DIN,ca5ff12e-b826-4f75-b2dc-fef5e15dff48.png
5499,LA,96553108-2cc8-4b3b-a7e6-d10163b95628.png
5339,LU,837e5c41-b160-4ced-aa4d-bb8e4e8c1be8.png
3368,DA,14efd3d2-21f3-4567-b4c1-5f092075f11b.png
5523,LA,f91fac45-e5c6-438c-b235-712f9ae516cc.png
309,KA,fb215a94-2598-4014-aa31-8edd8a7a21f0.png
3158,LÚ,3cff52e8-0799-428c-9de7-c2cdedb3a463.png
6069,NU,1dabea3d-6157-4b65-91a4-ecca6fde2a4e.png
2198,DU,24029ec4-f096-4a90-b63e-69aa425f48ac.png
2821,Ú,3247d8da-ee90-4603-98ae-279c57c46210.png
6396,NI,52f14dc2-29bc-468f-a28f-9b2122ed23cb.png
4598,ŠI,effb2481-d68e-42fb-9086-9fe944ff1171.png
695,RU,67f69b6e-1981-4bbd-86ae-c3a3f7bf8adb.png
384,ITU,81ddc9a3-bea9-442c-a982-5a8c5303dcb7.png
3348,DA,2e1b0bf5-17ab-43a2-8840-ebe0f0ff0825.png
3618,ŠU,203377f4-ace4-4167-9b5a-ae4181c4beef.png
895,TI,f6e23a59-44ce-454b-9914-186bfeb3e291.png
3634,ŠU,8a61933d-042f-4118-acd6-717113242e0f.png
4931,KI,a265bf19-615d-4739-9bcc-b6fb7bfbcd93.png
479,TU,75fc77b6-872f-481c-9098-58fb1c44eaf8.png
4734,DI,f5b26f21-cb62-4462-8800-f4289358ca7b.png
478,TU,71b6e6c9-2721-4f2b-b644-e58ffeb4172d.png
2907,Ú,c2fabf6f-169f-4777-b39b-d7e35f27fa17.png
3633,ŠU,BRM246_MLC2146rev_7.png
5761,A,038baca6-9ac1-45ac-a821-fb843acb3eba.png
1119,RI,fa8bb4a6-f6ad-479d-8a72-e2a26b04764b.png
4037,UD,56a3a9d9-0efd-4c9a-a70d-1020a63fc0ea.png
3135,RA,dcd5795f-798c-453c-944a-8eb756958017.png
5745,A,YOS2024_NCBT1938obva_12.png
676,RU,7a8da173-9bc8-4c19-b695-e2e635c513ba.png
5512,LA,87105f1e-f67e-414b-b984-f4cb07c586e6.png
